id,article,lo,brand,kirana_group,brand1,variant,product,item,size,size1,volume,uom_type,uom,description,price,long_description,qa_data_uploaded,qa_uploaded_error
8960,490081285,,,,Loacker Napotal,Wafer Biscuits ,Wafer Biscuits ,Loacker Napotal Wafer Biscuits ,125gm,gm,125,gm,pack,Loacker Napotal Wafer Biscuits 125 gm,199,"Enjoy an unrivalled and delicious flavour experience with Loacker Napotal Wafer Biscuits! The bite-size, crunchy cubes with five light, crispy wafers and four layers of the smoothest cream filling will tempt you to enjoy more than one.",0,image not found
8961,490881775,,,,Prakash ,Bhakharwadi Garlic ,Bhakharwadi Garlic ,Prakash Bhakharwadi Garlic ,200 gm,gm,200,gm,pack,Prakash Bhakharwadi Garlic 200 gm,40,"A treat for garlic lovers, Prakash Namkeen Garlic Bhakharwadi is crispy and wonderfully flavourful. ",0,image not found
8962,490003822,,,,Ashirwad ,Navratan Korma,Navratan Korma,Ashirwad Navratan Korma,285 gm,gm,285,gm,pack,Ashirwad Navratan Korma 285 gm,80,Enjoy your lunch or dinner with Rice or Roti along with a bowl full of delicious Navratan Korma prepared from Aashirvaad Navratan Korma Mix. ,0,image not found
8963,490004102,,,,Glide For Women,Bikini Blades ,Bikini Blades ,Glide For Women Bikini Blades ,3,pcs,3,pcs,pack,Glide For Women Bikini Blades 3 Nos,80,A set of razor blades glide over wet skin that has been lathered with soap or shave gel to remove unwanted hair.,0,image not found
8964,490004630,,,,Color Naturals,Shade No.5 ,Shade No.5 ,Color Naturals Shade No.5 ,100 ml,ml,100,ml,pack,Color Naturals Shade No.5 100 ml,170,"Enriched with 3 precious oils (olive, almond and coconut), the new formula nourishes your hair while it colours, giving you rich, vibrant colour. Garnier Colour Naturals is available in 8 stunning colours and is long lasting, covering 100% of greys. It has a new rich, non- drip crème formula with pleasant fragrance to give you an amazing colouring experience.",0,image not found
8965,490004771,,,,Dabur Amla,Hair Oil ,Hair Oil ,Dabur Amla Hair Oil ,45 ml,ml,45,ml,pack,Dabur Amla Hair Oil 45 ml Bottle,170,"Dabur Amla Hair Oil enriches hair, making them strong from inside and beautiful outside. Packed with the natural goodness of Amla (Indian gooseberry) that gives a natural shine for healthy, lustrous hair.",0,image not found
8966,490005245,,,,Mother'S Recipe,Green Chili Pickle,Green Chili Pickle,Mother'S Recipe Green Chili Pickle,400 gm,gm,400,gm,pack,Mother'S Recipe Green Chili Pickle 400 gm Bottle,75,"Mothers Recipe Green Chilli Pickle is a spicy mix of green chillies that’s tantalizing and a delight for your taste, Try it once and you'll want more.",0,image not found
8967,490005251,,,,Mother'S Recipe,Garlic In Oil Pickle,Garlic In Oil Pickle,Mothers Recipe Garlic In Oil Pickle,400 gm,gm,400,gm,pack,Mothers Recipe Garlic In Oil Pickle 400 gm Bottle,79,"Mothers Recipe Garlic In Oil Pickle has crisp ,tender garlic deliciously blending with the finest of spices to recreate the magic of traditional India. Experience this taste once ,and you’ll be under its spell all-over",0,image not found
8968,490005692,,,,Bluebird Fusili ,Pasta,Pasta,Bluebird Fusili Pasta,180 gm,gm,180,gm,pack,Bluebird Fusili Pasta 180 gm,45,"Blue Bird Fusili Pasta should be present in every kitchen. This pasta can be prepared in anyway you like, with white sauce or red sauce, and it will taste equally delicious .",0,image not found
8969,490005709,,,,Kitchens Of India,Paneer Darbari ,Paneer Darbari ,Kitchens Of India Paneer Darbari ,285 gm,gm,285,gm,pack,Kitchens Of India Paneer Darbari 285 gm,115,Kitchens Of India  Paneer Darbari  is a medley of juicy chunks of cottage cooked in flavoursome tomato gravy.,0,image not found
8970,490006425,,,,Baggrys,Wheat Bran ,Wheat Bran ,Baggrys Wheat Bran ,400 gm,gm,400,gm,pack,Baggrys Wheat Bran 400 gm,77,Bagrry's Wheat Bran is the ideal choice to help manage weight and is also excellent for digestive health. Packed with loads of insoluble fibre,0,image not found
8971,490006430,,,,Fun Foods Tartar Dip,Fun Foods Tartar Dip,Fun Foods Tartar Dip,Fun Foods Tartar Dip,225 gm,gm,225,gm,Bottle,Fun Foods Tartar Dip 225 gm Bottle,69,"Fastest food for those hunger pangs!  Fun foods Tartare Dip are ready to use, easy stomach fillers.",0,image not found
8972,490006851,,,,Rex ,Baking Powder ,Baking Powder ,Rex Baking Powder ,100 gm,gm,100,gm,pack,Rex Baking Powder Pet Jar 100 gm,30,Rex baking powder is manufactured from the choicest ingredients and processed with extra care. It adds extra lightness to your cakes and biscuits. ,0,image not found
8973,490007016,,,,Good Knight,Liquid Exp Cl ,Liquid Exp Cl ,Good Knight Liquid Exp Cl ,45,Pack,45,packs,pack,Good Knight Liquid Exp Cl 45 Night,72,The Good Knight Activ Plus Liquid Refill can be a great solution to stay safe from those little insects. ,0,image not found
8974,490007053,,,,,,,Hit Lines,,Pack,1,packs,pack,Hit Lines,13,"Apply Hit Lines into deep corners, cracks, crevices with monthly kitchen cleaning and it kills even the hidden cockroaches.. For best results, repeat weekly at key areas.",0,image not found
8975,490007591,,,,Green Gaint ,Sweet Corn Niblets,Sweet Corn Niblets,Green Gaint Sweet Corn Niblets,198 gm,gm,198,gm,pack,Green Gaint Sweet Corn Niblets 198 gm Tin,95,Enjoy the delicious taste of Green Giant corn in your recipes year round. Canned extra sweet corn niblets that are ready to use in any meal.,0,image not found
8976,490007749,,,,Brown & Polson ,Custard Powder,Custard Powder,Brown & Polson Custard Powder,500 gm,gm,500,gm,pack,Brown & Polson Custard Powder 500 gm,125,Get used to having mouth-watering desserts at home with Brown & Polson custard powder in a classic vanilla flavour.,0,image not found
8977,490008371,,,,Lux,Scarlet Blossom ,Body Wash,Lux Scarlet Blossom Body Wash,240 ml,ml,240,ml,pack,Lux Scarlet Blossom Body Wash  240 ml,150,"LUX Scarlet Blossom bodywash is crafted with exotic fragrances of Egyptian Violet Leaf and Elemi oil, it is a treat that leaves an alluring trail of intrigue.",0,image not found
8978,490008372,,,,Lux,Strawberry & Cream ,Body Wash,Lux Body Wash Strawberry & Cream ,125 ml,ml,125,ml,pack,Lux Body Wash Strawberry & Cream 125 ml,70,"Enjoy the sensation of moisturized soft skin with LUX Strawberry and Cream body wash, enriched with exclusive silk protein extract",0,image not found
8979,490008377,,,,Lux,Peach & Cream,Body Wash,Lux Body Wash Peach & Cream,240 ml,ml,240,ml,pack,Lux Body Wash Peach & Cream 240 ml,150, Lux Peach & Cream Body Wash has a shiny metallic colour with creamy texture and fruity fragrance. ,0,image not found
8980,490008483,,,,Pamper Diaper,Pamper Diaper,Small,Pamper Diaper Small,5,pcs,5,pcs,pack,Pamper Diaper Small 5 Nos,55,"Let your baby's skin breathe easy with the airy, soft comfort offered by the Pampers diaper pants. With an outer layer of cotton-like softness, this baby diaper provides intense care to your baby's sensitive skin and protects it effectively from friction rash and redness. Featuring pant style design, these Pamper diapers are easy to put on your baby and change. The diaper is infused with baby lotion, which moisturizes and nourishes your baby's skin and protects it from diaper rash, roughness and irritation. By offering up to 12 hours of dryness, these Pampers diaper pants remain dry for a long time, so that you do not have to change the diaper frequently through the night.",0,image not found
8981,490008771,,,,Blue Bird ,Cocoa,Cocoa,Blue Bird Cocoa,50 gm,gm,50,gm,pack,Blue Bird Cocoa 50 gm,63,BLUE BIRD Cocoa is 100% pure cocoa. It is an important ingredient in a variety of sweets and desserts. ,0,image not found
8982,490008780,,,,Blue Bird ,Raspberry China Grass,Raspberry China Grass,Bluebird Raspberry China Grass,100 gm,gm,100,gm,pack,Bluebird Raspberry China Grass 100 gm,45,Blue Bird Instant China Grass is one of the top most enjoyed desserts of the young and the elderly.,0,image not found
8983,490008930,,,,Pravin ,Mango Pickle ,Mango Pickle ,Pravin Mango Pickle ,400 gm,gm,400,gm,pack,Pravin Mango Pickle  400 gm Bottle,75,Raw mangoes cured in traditional regional spices and oil to make a tasty pickle. A quality product from Pravin.,0,image not found
8984,490005384,,,,Godrej Sofit Natural,Soya Milk,Soya Milk,Godrej Sofit Natural Soya Milk,200 ml,ml,200,ml,pack,Godrej Sofit Natural Soya Milk 200 ml,25,"Sofit Soy Milk is a health drink packed with Soy Proteins, Vitamins, Omega 3 and the right amount of fibre, so you can get more out of each working day.",0,image not found
8985,491092336,,,,Pediasure Chocolate,Pediasure Chocolate,Pediasure Chocolate,Pediasure Chocolate,750 gm+50 gm,Pack,750 +50 ,packs,pack,Pediasure Chocolate 750 gm+50 gm Free Refill,955,"Pediasure Chocolate Nutritional Powder that comes with a complete and balanced nutrition with 37 vital nutrients. It is an unique blend of probiotics and prebiotic FOS. It may be used for total nutritional support, or as a nutritional supplement to enhance regular eating habits.",0,image not found
8986,490006132,,,,Secret Temptation,Romance Deo Spray,Romance Deo Spray,Secret Temptation Romance Deo Spray,150 ml,ml,150,ml,Can,Secret Temptation Romance Deo Spray 150 ml Can,185,Secret Temptation Romance has an enticing and tempting fragrance which boasts of grassy green notes blended with green citrus ,0,image not found
8987,490006139,,,,Wild Stone Forest,Forest Spice,Deo Spray ,Wild Stone Forest Spice Deo Spray ,150 ml,ml,150,ml,Can,Wild Stone Forest Spice Deo Spray 150 ml Can,180,Energetic and Irresistibly Masculine Forest Spice deodorant spray from Wild Stone ensures that you smell best among all the other men in a room.,0,image not found
8988,490006141,,,,Wild Stone Forest,Hydra Energy,Deo Spray ,Wild Stone Hydra Energy Deo Spray,150 ml,ml,150,ml,Can,Wild Stone Hydra Energy Deo Spray 150 ml Can,180,"Wild Stone Forest Spice has a woody and masculine base of sandalwood, vetiver, and precious cedar, all of which blend seamlessly with notes of rosewood, carnation, and cinnamon that form the heart. The top notes complete their melody with the freshness of notes of apple, bergamot, plum, and citrus.",0,image not found
8989,490006145,,,,Wild Stone Forest,Ultra Sensual ,Deo Spray ,Wild Stone Ultra Sensual Deo Spray ,150 ml,ml,150,ml,Can,Wild Stone Ultra Sensual Deo Spray 150 ml Can,180,"Wild Stone Ultra Sensual is a masculine fragrance that is a blend of juniper, coriander, cinnamon angelica, and absinthe on base of lavender and pineapple. It gets its freshness from notes of basil, rosemary, verbena, and fresh mint; while oakmoss, balsam fir, patchouli, vetiver cedar, and musk bring in the woody sensuality.",0,image not found
8990,490006346,Flour Atta,,,Reliance Select,Whole Wheat Atta ,Whole Wheat Atta ,Reliance Select Whole Wheat Atta ,10 kg,kg,10,kg,pouch,Reliance Select Whole Wheat Atta 10 Kg Pouch,299,The reliance 100% whole wheat atta is made of selected quality for better and softer chapatis.,0,image not found
8991,490006347,Flour Atta,,,Reliance Select,Whole Wheat Atta ,Whole Wheat Atta ,Reliance Select Whole Wheat Atta ,5 kg,kg,5,kg,pouch,Reliance Select Whole Wheat Atta 5 Kg Pouch,159,The reliance 100% whole wheat atta is made of selected quality for better and softer chapatis.,0,image not found
8992,490016533,Flour Atta,,,Reliance Select,Whole Wheat Atta ,Whole Wheat Atta ,Reliance Select Whole Wheat Atta ,2 kg,kg,2,kg,pouch,Reliance Select Whole Wheat Atta 2 Kg Pouch,69,The reliance 100% whole wheat atta is made of selected quality for better and softer chapatis.,0,image not found
8993,490006460,,,,Fragata ,Fragata Preserved,Preserved Onions ,Fragata Preserved Onions ,235 gm,gm,235,gm,Bottle,Fragata Preserved Onions 235 gm Bottle,140,"Fragata Onions contain small amounts of calcium, iron, folate, magnesium, phosphorus and potassium and the antioxidants quercetin and sulfur. ",0,image not found
8994,490006461,,,,Fragata ,Nacho Jalepeno,Nacho Jalepeno,Fragata Nacho Jalepeno,220 gm,gm,220,gm,Bottle,Fragata Nacho Jalepeno 220 gm Bottle,225,Fragata Nacho jalapeno peppers are moderately hot and essential in the Mexican cuisine. Sprinkle some over your nachos or use them creatively on sandwhich & pizza.,0,image not found
8995,490006480,,,,Priyagold,Butter Bite Cookie,Butter Bite Cookie,Priyagold Butter Bite Cookie,200 gm,gm,200,gm,pack,Priyagold Butter Bite Cookie 200 gm,30,"Enrich your health with the goodness of this Butter Bite Cookies brought to you by Priyagold. These butter cookies are equally loved by adults as well as children. These are well known for their rich taste and buttery flavour. Made with hundred percent fresh ingredients, they are an ideal nutritious treat for everyone. Crisp and crunchy, these cookies will surely be your favourite in just an instance. These cookies serve that sudden hunger and also are benefiting to health. ",0,image not found
8996,490006488,,,,Dukeswaffy,Cream Chocolate ATC Biscuits,Cream Chocolate ATC Biscuits,Dukeswaffy Cream Chocolate ATC Biscuits,75 gm,gm,75,gm,Pet,Dukeswaffy Cream Chocolate ATC Biscuits 75 gm Pet,35,"Duke Waffy Chocolate Flavoured Wafers are crispy, crunchy and creamy. Duke Waffy Chocolate Flavoured Wafers are layered by delicious creamy chocolate so that you get a taste that is complete blend of creamy chocolate and crunchy wafe relished by children as they find delight in its good taste. ",0,image not found
8997,490006648,,,,Lijjat ,Mung Papad ,Mung Papad ,Lijjat Mung Papad ,200 gm,gm,200,gm,pouch,Lijjat Mung Papad 200 gm Pouch,63,"Not only as an everyday food, Lijjat Moong Papad can also be served in special occasions. Lijjat Moong Papad should be grilled under a hot grill for a few seconds either side until the papad totally bubbles up. The papads can also be fried deep into the oil. The key ingredients behind the special masala papad are the urad dal flour, pepper, salt, edible vegetable oil and other desi spices. 'Truly Indian, truly delicious"".",0,image not found
8998,490006654,,,,Top Ramen , Masala Noodles , Masala Noodles ,Top Ramen Masala Noodles ,300 gm,gm,300,gm,pouch,Top Ramen Masala Noodles 300 gm Pouch,40,The yummy Top Ramen Masala Noodles masala in the taste mix plus the noodles that are masala flavoured and non-sticky gives you more taste and more mazaa in every bite!,0,image not found
8999,490006655,,,,Top Ramen , Masala Noodles , Masala Noodles ,Top Ramen Masala Noodles ,450 gm,gm,450,gm,pouch,Top Ramen Masala Noodles 450 gm Pouch,60,The yummy Top Ramen Masala Noodles masala in the taste mix plus the noodles that are masala flavoured and non-sticky gives you more taste and more mazaa in every bite!,0,image not found
9000,490000497,,,,Top Ramen ,Curry Noodles,Curry Noodles,Top Ramen Curry Noodles,75 gm,gm,75,gm,pouch,Top Ramen Curry Noodles 75 gm Pouch,18,"Top Ramen Curry Noodles are an excellent source of nutrition. The taste mix inside contains, specially blended masalas to replicate that spicy curry",0,image not found
9001,490642371,,,,Freshomz,Naphthalene Balls,Naphthalene Balls,Freshomz Naphthalene Balls,200 gm,gm,200,gm,pack,Freshomz Naphthalene Balls 200 gm,78,Freshomz naphthalene balls for essential for hygiene and odour elimination. ,0,image not found
9002,490642373,,,,Freshomz,Naphthalene Balls,Naphthalene Balls,Freshomz Naphthalene Balls,100 gm,gm,100,gm,pack,Freshomz Naphthalene Balls 100 gm,40,Freshomz naphthalene balls for essential for hygiene and odour elimination. ,0,image not found
9003,490642392,,,,Close Up,Peppermint Active Gel ,Tooth Paste,Close Up Peppermint Active Gel Tooth Paste,150 gm,gm,150,gm,pack,Close Up Peppermint Active Gel Tooth Paste 150 gm,90, Closeup fresh action peppermint Active Gel Tooth Paste has unique active zinc mouthwash not only cleans deep corners of your mouth of residual germs it also gives you up to 12 hours fresh breath. It helps your teeth stay strong and healthy thanks to the fluoride in it and its micro shine crystals help reduce the yellowing of your teeth. ,0,image not found
